,Unnamed: 0.1,Unnamed: 0,filepaths,pipelines,groups,contrast
970,5820,7332,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-375_right-hand_spm-5-0-0_con.nii,spm-5-0-0,375,right-hand
973,5833,7345,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-376_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,376,right-hand
974,5844,7356,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-376_right-hand_spm-5-0-0_con.nii,spm-5-0-0,376,right-hand
977,5857,7369,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-377_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,377,right-hand
978,5868,7380,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-377_right-hand_spm-5-0-0_con.nii,spm-5-0-0,377,right-hand
981,5881,7393,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-378_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,378,right-hand
982,5892,7404,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-378_right-hand_spm-5-0-0_con.nii,spm-5-0-0,378,right-hand
985,5905,7417,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-379_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,379,right-hand
986,5916,7428,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-379_right-hand_spm-5-0-0_con.nii,spm-5-0-0,379,right-hand
989,5929,7441,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-37_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,37,right-hand
990,5940,7452,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-37_right-hand_spm-5-0-0_con.nii,spm-5-0-0,37,right-hand
993,5953,7465,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-380_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,380,right-hand
994,5964,7476,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-380_right-hand_spm-5-0-0_con.nii,spm-5-0-0,380,right-hand
997,5977,7489,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-381_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,381,right-hand
998,5988,7500,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-381_right-hand_spm-5-0-0_con.nii,spm-5-0-0,381,right-hand
1001,6001,7537,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-383_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,383,right-hand
1002,6012,7548,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-383_right-hand_spm-5-0-0_con.nii,spm-5-0-0,383,right-hand
1005,6025,7561,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-384_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,384,right-hand
1006,6036,7572,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-384_right-hand_spm-5-0-0_con.nii,spm-5-0-0,384,right-hand
1009,6049,7585,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-385_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,385,right-hand
1010,6060,7596,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-385_right-hand_spm-5-0-0_con.nii,spm-5-0-0,385,right-hand
1013,6073,7633,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-387_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,387,right-hand
1014,6084,7644,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-387_right-hand_spm-5-0-0_con.nii,spm-5-0-0,387,right-hand
1017,6097,7657,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-388_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,388,right-hand
1018,6108,7668,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-388_right-hand_spm-5-0-0_con.nii,spm-5-0-0,388,right-hand
1021,6121,7681,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-389_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,389,right-hand
1022,6132,7692,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-389_right-hand_spm-5-0-0_con.nii,spm-5-0-0,389,right-hand
1025,6145,7705,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-38_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,38,right-hand
1026,6156,7716,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-38_right-hand_spm-5-0-0_con.nii,spm-5-0-0,38,right-hand
1029,6169,7729,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-390_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,390,right-hand
1030,6180,7740,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-390_right-hand_spm-5-0-0_con.nii,spm-5-0-0,390,right-hand
1033,6193,7753,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-391_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,391,right-hand
1034,6204,7764,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-391_right-hand_spm-5-0-0_con.nii,spm-5-0-0,391,right-hand
1037,6217,7777,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-392_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,392,right-hand
1038,6228,7788,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-392_right-hand_spm-5-0-0_con.nii,spm-5-0-0,392,right-hand
1041,6241,7825,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-394_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,394,right-hand
1042,6252,7836,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-394_right-hand_spm-5-0-0_con.nii,spm-5-0-0,394,right-hand
1045,6265,7849,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-395_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,395,right-hand
1046,6276,7860,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-395_right-hand_spm-5-0-0_con.nii,spm-5-0-0,395,right-hand
1049,6289,7897,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-397_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,397,right-hand
1050,6300,7908,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-397_right-hand_spm-5-0-0_con.nii,spm-5-0-0,397,right-hand
1053,6313,7921,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-398_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,398,right-hand
1054,6324,7932,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-398_right-hand_spm-5-0-0_con.nii,spm-5-0-0,398,right-hand
1057,6337,7945,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-399_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,399,right-hand
1058,6348,7956,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-399_right-hand_spm-5-0-0_con.nii,spm-5-0-0,399,right-hand
1061,6361,7969,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-39_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,39,right-hand
1062,6372,7980,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-39_right-hand_spm-5-0-0_con.nii,spm-5-0-0,39,right-hand
1065,6385,8017,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-400_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,400,right-hand
1066,6396,8028,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-400_right-hand_spm-5-0-0_con.nii,spm-5-0-0,400,right-hand
1069,6409,8041,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-401_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,401,right-hand
1070,6420,8052,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-401_right-hand_spm-5-0-0_con.nii,spm-5-0-0,401,right-hand
1073,6433,8065,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-402_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,402,right-hand
1074,6444,8076,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-402_right-hand_spm-5-0-0_con.nii,spm-5-0-0,402,right-hand
1077,6457,8089,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-403_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,403,right-hand
1078,6468,8100,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-403_right-hand_spm-5-0-0_con.nii,spm-5-0-0,403,right-hand
1081,6481,8113,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-404_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,404,right-hand
1082,6492,8124,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-404_right-hand_spm-5-0-0_con.nii,spm-5-0-0,404,right-hand
1085,6505,8161,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-406_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,406,right-hand
1086,6516,8172,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-406_right-hand_spm-5-0-0_con.nii,spm-5-0-0,406,right-hand
1089,6529,8209,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-408_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,408,right-hand
1090,6540,8220,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-408_right-hand_spm-5-0-0_con.nii,spm-5-0-0,408,right-hand
1093,6553,8233,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-409_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,409,right-hand
1094,6564,8244,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-409_right-hand_spm-5-0-0_con.nii,spm-5-0-0,409,right-hand
1097,6577,8257,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-40_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,40,right-hand
1098,6588,8268,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-40_right-hand_spm-5-0-0_con.nii,spm-5-0-0,40,right-hand
1101,6601,8329,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-412_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,412,right-hand
1102,6612,8340,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-412_right-hand_spm-5-0-0_con.nii,spm-5-0-0,412,right-hand
1105,6625,8353,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-413_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,413,right-hand
1106,6636,8364,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-413_right-hand_spm-5-0-0_con.nii,spm-5-0-0,413,right-hand
1109,6649,8401,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-415_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,415,right-hand
1110,6660,8412,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-415_right-hand_spm-5-0-0_con.nii,spm-5-0-0,415,right-hand
1113,6673,8425,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-416_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,416,right-hand
1114,6684,8436,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-416_right-hand_spm-5-0-0_con.nii,spm-5-0-0,416,right-hand
1117,6697,8449,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-417_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,417,right-hand
1118,6708,8460,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-417_right-hand_spm-5-0-0_con.nii,spm-5-0-0,417,right-hand
1121,6721,8473,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-418_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,418,right-hand
1122,6732,8484,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-418_right-hand_spm-5-0-0_con.nii,spm-5-0-0,418,right-hand
1125,6745,8497,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-419_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,419,right-hand
1126,6756,8508,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-419_right-hand_spm-5-0-0_con.nii,spm-5-0-0,419,right-hand
1129,6769,8521,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-41_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,41,right-hand
1130,6780,8532,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-41_right-hand_spm-5-0-0_con.nii,spm-5-0-0,41,right-hand
1133,6793,8545,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-420_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,420,right-hand
1134,6804,8556,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-420_right-hand_spm-5-0-0_con.nii,spm-5-0-0,420,right-hand
1137,6817,8569,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-421_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,421,right-hand
1138,6828,8580,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-421_right-hand_spm-5-0-0_con.nii,spm-5-0-0,421,right-hand
1141,6841,8593,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-422_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,422,right-hand
1142,6852,8604,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-422_right-hand_spm-5-0-0_con.nii,spm-5-0-0,422,right-hand
1145,6865,8617,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-423_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,423,right-hand
1146,6876,8628,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-423_right-hand_spm-5-0-0_con.nii,spm-5-0-0,423,right-hand
1149,6889,8641,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-424_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,424,right-hand
1150,6900,8652,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-424_right-hand_spm-5-0-0_con.nii,spm-5-0-0,424,right-hand
1153,6913,8665,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-425_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,425,right-hand
1154,6924,8676,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-425_right-hand_spm-5-0-0_con.nii,spm-5-0-0,425,right-hand
1157,6937,8689,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-426_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,426,right-hand
1158,6948,8700,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-426_right-hand_spm-5-0-0_con.nii,spm-5-0-0,426,right-hand
1161,6961,8713,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-427_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,427,right-hand
1162,6972,8724,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-427_right-hand_spm-5-0-0_con.nii,spm-5-0-0,427,right-hand
1165,6985,8737,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-428_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,428,right-hand
1166,6996,8748,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-428_right-hand_spm-5-0-0_con.nii,spm-5-0-0,428,right-hand
1169,7009,8761,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-429_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,429,right-hand
1170,7020,8772,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-429_right-hand_spm-5-0-0_con.nii,spm-5-0-0,429,right-hand
1173,7033,8785,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-42_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,42,right-hand
1174,7044,8796,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-42_right-hand_spm-5-0-0_con.nii,spm-5-0-0,42,right-hand
1177,7057,8809,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-430_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,430,right-hand
1178,7068,8820,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-430_right-hand_spm-5-0-0_con.nii,spm-5-0-0,430,right-hand
1181,7081,8833,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-431_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,431,right-hand
1182,7092,8844,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-431_right-hand_spm-5-0-0_con.nii,spm-5-0-0,431,right-hand
1185,7105,8857,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-432_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,432,right-hand
1186,7116,8868,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-432_right-hand_spm-5-0-0_con.nii,spm-5-0-0,432,right-hand
1189,7129,8905,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-434_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,434,right-hand
1190,7140,8916,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-434_right-hand_spm-5-0-0_con.nii,spm-5-0-0,434,right-hand
1193,7153,8929,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-435_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,435,right-hand
1194,7164,8940,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-435_right-hand_spm-5-0-0_con.nii,spm-5-0-0,435,right-hand
1197,7177,8953,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-436_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,436,right-hand
1198,7188,8964,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-436_right-hand_spm-5-0-0_con.nii,spm-5-0-0,436,right-hand
1201,7201,8977,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-437_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,437,right-hand
1202,7212,8988,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-437_right-hand_spm-5-0-0_con.nii,spm-5-0-0,437,right-hand
1205,7225,9001,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-438_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,438,right-hand
1206,7236,9012,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-438_right-hand_spm-5-0-0_con.nii,spm-5-0-0,438,right-hand
1209,7249,9025,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-439_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,439,right-hand
1210,7260,9036,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-439_right-hand_spm-5-0-0_con.nii,spm-5-0-0,439,right-hand
1213,7273,9049,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-43_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,43,right-hand
1214,7284,9060,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-43_right-hand_spm-5-0-0_con.nii,spm-5-0-0,43,right-hand
1217,7297,9097,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-441_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,441,right-hand
1218,7308,9108,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-441_right-hand_spm-5-0-0_con.nii,spm-5-0-0,441,right-hand
1221,7321,9145,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-443_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,443,right-hand
1222,7332,9156,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-443_right-hand_spm-5-0-0_con.nii,spm-5-0-0,443,right-hand
1225,7345,9169,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-444_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,444,right-hand
1226,7356,9180,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-444_right-hand_spm-5-0-0_con.nii,spm-5-0-0,444,right-hand
1229,7369,9217,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-446_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,446,right-hand
1230,7380,9228,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-446_right-hand_spm-5-0-0_con.nii,spm-5-0-0,446,right-hand
1233,7393,9241,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-447_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,447,right-hand
1234,7404,9252,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-447_right-hand_spm-5-0-0_con.nii,spm-5-0-0,447,right-hand
1237,7417,9265,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-448_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,448,right-hand
1238,7428,9276,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-448_right-hand_spm-5-0-0_con.nii,spm-5-0-0,448,right-hand
1241,7441,9289,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-449_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,449,right-hand
1242,7452,9300,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-449_right-hand_spm-5-0-0_con.nii,spm-5-0-0,449,right-hand
1245,7465,9313,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-44_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,44,right-hand
1246,7476,9324,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-44_right-hand_spm-5-0-0_con.nii,spm-5-0-0,44,right-hand
1249,7489,9337,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-450_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,450,right-hand
1250,7500,9348,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-450_right-hand_spm-5-0-0_con.nii,spm-5-0-0,450,right-hand
1253,7513,9409,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-453_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,453,right-hand
1254,7524,9420,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-453_right-hand_spm-5-0-0_con.nii,spm-5-0-0,453,right-hand
1257,7537,9433,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-454_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,454,right-hand
1258,7548,9444,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-454_right-hand_spm-5-0-0_con.nii,spm-5-0-0,454,right-hand
1261,7561,9457,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-455_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,455,right-hand
1262,7572,9468,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-455_right-hand_spm-5-0-0_con.nii,spm-5-0-0,455,right-hand
1265,7585,9481,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-456_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,456,right-hand
